Measure,Indicator,Region,Year,Food group,Stats,Intake (g/d)
abs,GDD_unadj,VEN,2015,eggs,high,24.4678
abs,GDD_unadj,VEN,2015,milk,mean,198.842
abs,GDD_unadj,VEN,2015,milk,low,157.979
abs,GDD_unadj,VEN,2015,milk,high,250.764
abs,GDD_unadj,VEN,2015,dairy,mean,353.075
abs,GDD_unadj,VEN,2015,dairy,low,245.9
abs,GDD_unadj,VEN,2015,dairy,high,517.576
abs,GDD_unadj,VEN,2015,grains,mean,287.268
abs,GDD_unadj,VEN,2015,grains,low,195.431
abs,GDD_unadj,VEN,2015,grains,high,424.574
abs,GDD_unadj,VEN,2015,roots,mean,83.3551
abs,GDD_unadj,VEN,2015,roots,low,46.4325
abs,GDD_unadj,VEN,2015,roots,high,153.6
abs,GDD_unadj,VEN,2015,red_prc_meat,mean,112.169
abs,GDD_unadj,VEN,2015,red_prc_meat,low,74.9406
abs,GDD_unadj,VEN,2015,red_prc_meat,high,160.54
abs,GDD_unadj,ZAF,2015,fruits,mean,62.4509
abs,GDD_unadj,ZAF,2015,fruits,low,57.0819
abs,GDD_unadj,ZAF,2015,fruits,high,68.2132
abs,GDD_unadj,ZAF,2015,vegetables,mean,149.298
abs,GDD_unadj,ZAF,2015,vegetables,low,137.702
abs,GDD_unadj,ZAF,2015,vegetables,high,161.81
abs,GDD_unadj,ZAF,2015,potatoes,mean,61.8282
abs,GDD_unadj,ZAF,2015,potatoes,low,34.5869
abs,GDD_unadj,ZAF,2015,potatoes,high,110.24
abs,GDD_unadj,ZAF,2015,othr_roots,mean,46.4309
abs,GDD_unadj,ZAF,2015,othr_roots,low,28.1863
abs,GDD_unadj,ZAF,2015,othr_roots,high,78.5803
abs,GDD_unadj,ZAF,2015,legumes,mean,48.1473
abs,GDD_unadj,ZAF,2015,legumes,low,36.1298
abs,GDD_unadj,ZAF,2015,legumes,high,63.5704
abs,GDD_unadj,ZAF,2015,nuts,mean,0.289497
abs,GDD_unadj,ZAF,2015,nuts,low,0.233386
abs,GDD_unadj,ZAF,2015,nuts,high,0.365605
abs,GDD_unadj,ZAF,2015,prc_grains,mean,275.458
abs,GDD_unadj,ZAF,2015,prc_grains,low,223.942
abs,GDD_unadj,ZAF,2015,prc_grains,high,339.241
abs,GDD_unadj,ZAF,2015,whole_grains,mean,81.7082
abs,GDD_unadj,ZAF,2015,whole_grains,low,65.0707
abs,GDD_unadj,ZAF,2015,whole_grains,high,103.351
abs,GDD_unadj,ZAF,2015,prc_meat,mean,20.7964
abs,GDD_unadj,ZAF,2015,prc_meat,low,15.5414
abs,GDD_unadj,ZAF,2015,prc_meat,high,27.751
abs,GDD_unadj,ZAF,2015,red_meat,mean,207.049
abs,GDD_unadj,ZAF,2015,red_meat,low,190.091
abs,GDD_unadj,ZAF,2015,red_meat,high,223.603
abs,GDD_unadj,ZAF,2015,fish,mean,5.9086
abs,GDD_unadj,ZAF,2015,fish,low,4.62571
abs,GDD_unadj,ZAF,2015,fish,high,7.62163
abs,GDD_unadj,ZAF,2015,eggs,mean,31.6679
abs,GDD_unadj,ZAF,2015,eggs,low,24.7254
abs,GDD_unadj,ZAF,2015,eggs,high,40.4348
abs,GDD_unadj,ZAF,2015,milk,mean,102.678
abs,GDD_unadj,ZAF,2015,milk,low,88.6965
abs,GDD_unadj,ZAF,2015,milk,high,117.762
abs,GDD_unadj,ZAF,2015,dairy,mean,147.271
abs,GDD_unadj,ZAF,2015,dairy,low,116.036
abs,GDD_unadj,ZAF,2015,dairy,high,190.832
abs,GDD_unadj,ZAF,2015,grains,mean,357.166
abs,GDD_unadj,ZAF,2015,grains,low,289.012
abs,GDD_unadj,ZAF,2015,grains,high,442.592
abs,GDD_unadj,ZAF,2015,roots,mean,108.259
abs,GDD_unadj,ZAF,2015,roots,low,62.7733
abs,GDD_unadj,ZAF,2015,roots,high,188.821
abs,GDD_unadj,ZAF,2015,red_prc_meat,mean,227.845
abs,GDD_unadj,ZAF,2015,red_prc_meat,low,205.633
abs,GDD_unadj,ZAF,2015,red_prc_meat,high,251.354
abs,GDD_unadj,ZWE,2015,fruits,mean,83.8103
abs,GDD_unadj,ZWE,2015,fruits,low,76.8893
abs,GDD_unadj,ZWE,2015,fruits,high,91.5743
abs,GDD_unadj,ZWE,2015,vegetables,mean,140.801
abs,GDD_unadj,ZWE,2015,vegetables,low,129.542
abs,GDD_unadj,ZWE,2015,vegetables,high,151.769
abs,GDD_unadj,ZWE,2015,potatoes,mean,48.1256
abs,GDD_unadj,ZWE,2015,potatoes,low,23.7714
abs,GDD_unadj,ZWE,2015,potatoes,high,99.0064
abs,GDD_unadj,ZWE,2015,othr_roots,mean,26.828
abs,GDD_unadj,ZWE,2015,othr_roots,low,23.1898
abs,GDD_unadj,ZWE,2015,othr_roots,high,30.9392
abs,GDD_unadj,ZWE,2015,legumes,mean,18.6326
abs,GDD_unadj,ZWE,2015,legumes,low,16.1136
abs,GDD_unadj,ZWE,2015,legumes,high,21.4819
abs,GDD_unadj,ZWE,2015,nuts,mean,1.3101
abs,GDD_unadj,ZWE,2015,nuts,low,0.909148
abs,GDD_unadj,ZWE,2015,nuts,high,1.88917
abs,GDD_unadj,ZWE,2015,prc_grains,mean,200.935
abs,GDD_unadj,ZWE,2015,prc_grains,low,175.195
abs,GDD_unadj,ZWE,2015,prc_grains,high,229.203
abs,GDD_unadj,ZWE,2015,whole_grains,mean,149.396
abs,GDD_unadj,ZWE,2015,whole_grains,low,118.127
abs,GDD_unadj,ZWE,2015,whole_grains,high,171.57
abs,GDD_unadj,ZWE,2015,prc_meat,mean,9.2038
abs,GDD_unadj,ZWE,2015,prc_meat,low,3.67073
abs,GDD_unadj,ZWE,2015,prc_meat,high,23.5857
abs,GDD_unadj,ZWE,2015,red_meat,mean,28.3305
abs,GDD_unadj,ZWE,2015,red_meat,low,25.2762
abs,GDD_unadj,ZWE,2015,red_meat,high,31.6571
abs,GDD_unadj,ZWE,2015,fish,mean,19.2595
abs,GDD_unadj,ZWE,2015,fish,low,16.4983
abs,GDD_unadj,ZWE,2015,fish,high,22.3217
abs,GDD_unadj,ZWE,2015,eggs,mean,11.2802
abs,GDD_unadj,ZWE,2015,eggs,low,9.69066
abs,GDD_unadj,ZWE,2015,eggs,high,13.2442
abs,GDD_unadj,ZWE,2015,milk,mean,66.1726
abs,GDD_unadj,ZWE,2015,milk,low,59.2759
abs,GDD_unadj,ZWE,2015,milk,high,73.9562
abs,GDD_unadj,ZWE,2015,dairy,mean,98.4638
abs,GDD_unadj,ZWE,2015,dairy,low,83.1541
abs,GDD_unadj,ZWE,2015,dairy,high,118.546
abs,GDD_unadj,ZWE,2015,grains,mean,350.331
abs,GDD_unadj,ZWE,2015,grains,low,293.322
abs,GDD_unadj,ZWE,2015,grains,high,400.773
abs,GDD_unadj,ZWE,2015,roots,mean,74.9536
abs,GDD_unadj,ZWE,2015,roots,low,46.9612
abs,GDD_unadj,ZWE,2015,roots,high,129.946
abs,GDD_unadj,ZWE,2015,red_prc_meat,mean,37.5344
abs,GDD_unadj,ZWE,2015,red_prc_meat,low,28.9469
abs,GDD_unadj,ZWE,2015,red_prc_meat,high,55.2429
abs,GDD_unadj,AUS,2015,fruits,mean,154.233
abs,GDD_unadj,AUS,2015,fruits,low,127.43
abs,GDD_unadj,AUS,2015,fruits,high,184.44
abs,GDD_unadj,AUS,2015,vegetables,mean,134.324
abs,GDD_unadj,AUS,2015,vegetables,low,113.986
abs,GDD_unadj,AUS,2015,vegetables,high,157.948
abs,GDD_unadj,AUS,2015,potatoes,mean,111.103
abs,GDD_unadj,AUS,2015,potatoes,low,77.7408
abs,GDD_unadj,AUS,2015,potatoes,high,164.99
abs,GDD_unadj,AUS,2015,othr_roots,mean,15.6245
abs,GDD_unadj,AUS,2015,othr_roots,low,8.09484
abs,GDD_unadj,AUS,2015,othr_roots,high,33.0347
abs,GDD_unadj,AUS,2015,legumes,mean,26.7274
abs,GDD_unadj,AUS,2015,legumes,low,19.2089
abs,GDD_unadj,AUS,2015,legumes,high,37.375
abs,GDD_unadj,AUS,2015,nuts,mean,7.92205
abs,GDD_unadj,AUS,2015,nuts,low,6.35743
abs,GDD_unadj,AUS,2015,nuts,high,9.71008
abs,GDD_unadj,AUS,2015,prc_grains,mean,108.436
abs,GDD_unadj,AUS,2015,prc_grains,low,74.9142
abs,GDD_unadj,AUS,2015,prc_grains,high,156.224
abs,GDD_unadj,AUS,2015,whole_grains,mean,73.7533
abs,GDD_unadj,AUS,2015,whole_grains,low,62.0063
abs,GDD_unadj,AUS,2015,whole_grains,high,86.8097
abs,GDD_unadj,AUS,2015,prc_meat,mean,19.9831
abs,GDD_unadj,AUS,2015,prc_meat,low,16.7018
abs,GDD_unadj,AUS,2015,prc_meat,high,23.7377
abs,GDD_unadj,AUS,2015,red_meat,mean,79.3288
abs,GDD_unadj,AUS,2015,red_meat,low,68.8019
abs,GDD_unadj,AUS,2015,red_meat,high,90.9746
abs,GDD_unadj,AUS,2015,fish,mean,32.118
abs,GDD_unadj,AUS,2015,fish,low,27.113
abs,GDD_unadj,AUS,2015,fish,high,38.0876
abs,GDD_unadj,AUS,2015,eggs,mean,25.2105
abs,GDD_unadj,AUS,2015,eggs,low,19.2396
abs,GDD_unadj,AUS,2015,eggs,high,33.1095
abs,GDD_unadj,AUS,2015,milk,mean,224.948
abs,GDD_unadj,AUS,2015,milk,low,185.678
abs,GDD_unadj,AUS,2015,milk,high,273.494
abs,GDD_unadj,AUS,2015,dairy,mean,757.75
abs,GDD_unadj,AUS,2015,dairy,low,511.364
abs,GDD_unadj,AUS,2015,dairy,high,1102.52
abs,GDD_unadj,AUS,2015,grains,mean,182.19
abs,GDD_unadj,AUS,2015,grains,low,136.92
abs,GDD_unadj,AUS,2015,grains,high,243.034
abs,GDD_unadj,AUS,2015,roots,mean,126.727
abs,GDD_unadj,AUS,2015,roots,low,85.8357
abs,GDD_unadj,AUS,2015,roots,high,198.025
abs,GDD_unadj,AUS,2015,red_prc_meat,mean,99.312
abs,GDD_unadj,AUS,2015,red_prc_meat,low,85.5037
abs,GDD_unadj,AUS,2015,red_prc_meat,high,114.712
abs,GDD_unadj,BRN,2015,fruits,mean,67.16
abs,GDD_unadj,BRN,2015,fruits,low,48.2364
abs,GDD_unadj,BRN,2015,fruits,high,94.0143
abs,GDD_unadj,BRN,2015,vegetables,mean,131.829
abs,GDD_unadj,BRN,2015,vegetables,low,100.056
abs,GDD_unadj,BRN,2015,vegetables,high,173.695
abs,GDD_unadj,BRN,2015,potatoes,mean,11.2407
abs,GDD_unadj,BRN,2015,potatoes,low,5.76619
abs,GDD_unadj,BRN,2015,potatoes,high,23.1463
abs,GDD_unadj,BRN,2015,othr_roots,mean,13.8796
abs,GDD_unadj,BRN,2015,othr_roots,low,7.35307
abs,GDD_unadj,BRN,2015,othr_roots,high,27.4958
abs,GDD_unadj,BRN,2015,legumes,mean,26.8383
abs,GDD_unadj,BRN,2015,legumes,low,15.4447
abs,GDD_unadj,BRN,2015,legumes,high,46.6507
abs,GDD_unadj,BRN,2015,nuts,mean,3.28238
abs,GDD_unadj,BRN,2015,nuts,low,1.8308
abs,GDD_unadj,BRN,2015,nuts,high,6.0751
abs,GDD_unadj,BRN,2015,prc_grains,mean,447.565
abs,GDD_unadj,BRN,2015,prc_grains,low,272.877
abs,GDD_unadj,BRN,2015,prc_grains,high,661.929
abs,GDD_unadj,BRN,2015,whole_grains,mean,0.0427765
abs,GDD_unadj,BRN,2015,whole_grains,low,0.0201535
abs,GDD_unadj,BRN,2015,whole_grains,high,0.101913
abs,GDD_unadj,BRN,2015,prc_meat,mean,42.7158
abs,GDD_unadj,BRN,2015,prc_meat,low,24.2073
abs,GDD_unadj,BRN,2015,prc_meat,high,65.6336
abs,GDD_unadj,BRN,2015,red_meat,mean,65.9801
abs,GDD_unadj,BRN,2015,red_meat,low,49.5759
abs,GDD_unadj,BRN,2015,red_meat,high,85.7802
abs,GDD_unadj,BRN,2015,fish,mean,61.3002
abs,GDD_unadj,BRN,2015,fish,low,45.1048
abs,GDD_unadj,BRN,2015,fish,high,82.8101
abs,GDD_unadj,BRN,2015,eggs,mean,28.4996
abs,GDD_unadj,BRN,2015,eggs,low,20.9703
abs,GDD_unadj,BRN,2015,eggs,high,39.0451
abs,GDD_unadj,BRN,2015,milk,mean,40.4962
abs,GDD_unadj,BRN,2015,milk,low,31.5725
abs,GDD_unadj,BRN,2015,milk,high,52.3528
abs,GDD_unadj,BRN,2015,dairy,mean,64.0927
abs,GDD_unadj,BRN,2015,dairy,low,43.1224
abs,GDD_unadj,BRN,2015,dairy,high,102.041
abs,GDD_unadj,BRN,2015,grains,mean,447.607
abs,GDD_unadj,BRN,2015,grains,low,272.897
abs,GDD_unadj,BRN,2015,grains,high,662.031
abs,GDD_unadj,BRN,2015,roots,mean,25.1203
abs,GDD_unadj,BRN,2015,roots,low,13.1193
abs,GDD_unadj,BRN,2015,roots,high,50.6421
abs,GDD_unadj,BRN,2015,red_prc_meat,mean,108.696
abs,GDD_unadj,BRN,2015,red_prc_meat,low,73.7832
abs,GDD_unadj,BRN,2015,red_prc_meat,high,151.414
abs,GDD_unadj,JPN,2015,fruits,mean,98.2717
abs,GDD_unadj,JPN,2015,fruits,low,95.2202
abs,GDD_unadj,JPN,2015,fruits,high,101.486
abs,GDD_unadj,JPN,2015,vegetables,mean,257.871
abs,GDD_unadj,JPN,2015,vegetables,low,252.286
abs,GDD_unadj,JPN,2015,vegetables,high,264.023
abs,GDD_unadj,JPN,2015,potatoes,mean,18.3292
abs,GDD_unadj,JPN,2015,potatoes,low,15.3339
abs,GDD_unadj,JPN,2015,potatoes,high,21.87
abs,GDD_unadj,JPN,2015,othr_roots,mean,8.48434
abs,GDD_unadj,JPN,2015,othr_roots,low,5.28164
abs,GDD_unadj,JPN,2015,othr_roots,high,13.5883
abs,GDD_unadj,JPN,2015,legumes,mean,52.0742
abs,GDD_unadj,JPN,2015,legumes,low,45.4899
abs,GDD_unadj,JPN,2015,legumes,high,60.1053
abs,GDD_unadj,JPN,2015,nuts,mean,2.13835
abs,GDD_unadj,JPN,2015,nuts,low,2.05525
abs,GDD_unadj,JPN,2015,nuts,high,2.22251
abs,GDD_unadj,JPN,2015,prc_grains,mean,377.41
abs,GDD_unadj,JPN,2015,prc_grains,low,332.134
abs,GDD_unadj,JPN,2015,prc_grains,high,427.78
abs,GDD_unadj,JPN,2015,whole_grains,mean,5.54156
abs,GDD_unadj,JPN,2015,whole_grains,low,4.20754
abs,GDD_unadj,JPN,2015,whole_grains,high,7.27131
abs,GDD_unadj,JPN,2015,prc_meat,mean,14.9395
abs,GDD_unadj,JPN,2015,prc_meat,low,12.8929
abs,GDD_unadj,JPN,2015,prc_meat,high,17.4492
abs,GDD_unadj,JPN,2015,red_meat,mean,61.023
abs,GDD_unadj,JPN,2015,red_meat,low,58.5856
abs,GDD_unadj,JPN,2015,red_meat,high,63.556
abs,GDD_unadj,JPN,2015,fish,mean,47.5382
abs,GDD_unadj,JPN,2015,fish,low,44.0511
abs,GDD_unadj,JPN,2015,fish,high,51.6967
abs,GDD_unadj,JPN,2015,eggs,mean,33.8383
abs,GDD_unadj,JPN,2015,eggs,low,33.0265
abs,GDD_unadj,JPN,2015,eggs,high,34.6114
abs,GDD_unadj,JPN,2015,milk,mean,67.7389
abs,GDD_unadj,JPN,2015,milk,low,63.9869
abs,GDD_unadj,JPN,2015,milk,high,71.6553
abs,GDD_unadj,JPN,2015,dairy,mean,170.253
abs,GDD_unadj,JPN,2015,dairy,low,145.683
abs,GDD_unadj,JPN,2015,dairy,high,201.045
abs,GDD_unadj,JPN,2015,grains,mean,382.952
abs,GDD_unadj,JPN,2015,grains,low,336.341
abs,GDD_unadj,JPN,2015,grains,high,435.051
abs,GDD_unadj,JPN,2015,roots,mean,26.8135
abs,GDD_unadj,JPN,2015,roots,low,20.6155
abs,GDD_unadj,JPN,2015,roots,high,35.4583
abs,GDD_unadj,JPN,2015,red_prc_meat,mean,75.9625
abs,GDD_unadj,JPN,2015,red_prc_meat,low,71.4785
abs,GDD_unadj,JPN,2015,red_prc_meat,high,81.0052
abs,GDD_unadj,KOR,2015,fruits,mean,97.3704
abs,GDD_unadj,KOR,2015,fruits,low,92.4994
abs,GDD_unadj,KOR,2015,fruits,high,102.31
abs,GDD_unadj,KOR,2015,vegetables,mean,138.543
abs,GDD_unadj,KOR,2015,vegetables,low,132.931
abs,GDD_unadj,KOR,2015,vegetables,high,144.264
abs,GDD_unadj,KOR,2015,potatoes,mean,13.3072
abs,GDD_unadj,KOR,2015,potatoes,low,12.5313
abs,GDD_unadj,KOR,2015,potatoes,high,14.1492
abs,GDD_unadj,KOR,2015,othr_roots,mean,6.59462
abs,GDD_unadj,KOR,2015,othr_roots,low,5.90299
abs,GDD_unadj,KOR,2015,othr_roots,high,7.37192
abs,GDD_unadj,KOR,2015,legumes,mean,27.4782
abs,GDD_unadj,KOR,2015,legumes,low,25.4263
abs,GDD_unadj,KOR,2015,legumes,high,29.6587
abs,GDD_unadj,KOR,2015,nuts,mean,1.53554
abs,GDD_unadj,KOR,2015,nuts,low,1.38883
abs,GDD_unadj,KOR,2015,nuts,high,1.69825
abs,GDD_unadj,KOR,2015,prc_grains,mean,418.774
abs,GDD_unadj,KOR,2015,prc_grains,low,388.127
abs,GDD_unadj,KOR,2015,prc_grains,high,450.364
abs,GDD_unadj,KOR,2015,whole_grains,mean,16.2542
abs,GDD_unadj,KOR,2015,whole_grains,low,15.1739
abs,GDD_unadj,KOR,2015,whole_grains,high,17.3824
abs,GDD_unadj,KOR,2015,prc_meat,mean,2.03231
abs,GDD_unadj,KOR,2015,prc_meat,low,1.86419
abs,GDD_unadj,KOR,2015,prc_meat,high,2.21714
abs,GDD_unadj,KOR,2015,red_meat,mean,41.9537
abs,GDD_unadj,KOR,2015,red_meat,low,39.7462
abs,GDD_unadj,KOR,2015,red_meat,high,44.2216
abs,GDD_unadj,KOR,2015,fish,mean,21.3531
abs,GDD_unadj,KOR,2015,fish,low,19.9837
abs,GDD_unadj,KOR,2015,fish,high,22.8007
abs,GDD_unadj,KOR,2015,eggs,mean,19.5689
abs,GDD_unadj,KOR,2015,eggs,low,18.4369
abs,GDD_unadj,KOR,2015,eggs,high,20.8102
abs,GDD_unadj,KOR,2015,milk,mean,107.617
abs,GDD_unadj,KOR,2015,milk,low,100.228
abs,GDD_unadj,KOR,2015,milk,high,115.43
abs,GDD_unadj,KOR,2015,dairy,mean,176.82
abs,GDD_unadj,KOR,2015,dairy,low,161.309
abs,GDD_unadj,KOR,2015,dairy,high,194.009
abs,GDD_unadj,KOR,2015,grains,mean,435.028
abs,GDD_unadj,KOR,2015,grains,low,403.301
abs,GDD_unadj,KOR,2015,grains,high,467.746
abs,GDD_unadj,KOR,2015,roots,mean,19.9018
abs,GDD_unadj,KOR,2015,roots,low,18.4342
abs,GDD_unadj,KOR,2015,roots,high,21.5212
abs,GDD_unadj,KOR,2015,red_prc_meat,mean,43.986
abs,GDD_unadj,KOR,2015,red_prc_meat,low,41.6104
abs,GDD_unadj,KOR,2015,red_prc_meat,high,46.4388
abs,GDD_unadj,NZL,2015,fruits,mean,157.368
abs,GDD_unadj,NZL,2015,fruits,low,129.878
abs,GDD_unadj,NZL,2015,fruits,high,190.174
abs,GDD_unadj,NZL,2015,vegetables,mean,136.406
abs,GDD_unadj,NZL,2015,vegetables,low,117.539
abs,GDD_unadj,NZL,2015,vegetables,high,158.889
abs,GDD_unadj,NZL,2015,potatoes,mean,118.9
abs,GDD_unadj,NZL,2015,potatoes,low,85.4951
abs,GDD_unadj,NZL,2015,potatoes,high,175.004
abs,GDD_unadj,NZL,2015,othr_roots,mean,17.8362
abs,GDD_unadj,NZL,2015,othr_roots,low,9.10546
abs,GDD_unadj,NZL,2015,othr_roots,high,38.1745
abs,GDD_unadj,NZL,2015,legumes,mean,64.6948
abs,GDD_unadj,NZL,2015,legumes,low,51.1505
abs,GDD_unadj,NZL,2015,legumes,high,81.4452
abs,GDD_unadj,NZL,2015,nuts,mean,2.1207
abs,GDD_unadj,NZL,2015,nuts,low,1.65415
abs,GDD_unadj,NZL,2015,nuts,high,2.71552
abs,GDD_unadj,NZL,2015,prc_grains,mean,90.0398
abs,GDD_unadj,NZL,2015,prc_grains,low,62.6418
abs,GDD_unadj,NZL,2015,prc_grains,high,129.493
abs,GDD_unadj,NZL,2015,whole_grains,mean,66.8573
abs,GDD_unadj,NZL,2015,whole_grains,low,29.5075
abs,GDD_unadj,NZL,2015,whole_grains,high,145.324
abs,GDD_unadj,NZL,2015,prc_meat,mean,39.8965
abs,GDD_unadj,NZL,2015,prc_meat,low,33.219
abs,GDD_unadj,NZL,2015,prc_meat,high,48.2465
abs,GDD_unadj,NZL,2015,red_meat,mean,52.4121
abs,GDD_unadj,NZL,2015,red_meat,low,45.6981
abs,GDD_unadj,NZL,2015,red_meat,high,59.8503
abs,GDD_unadj,NZL,2015,fish,mean,29.1387
abs,GDD_unadj,NZL,2015,fish,low,22.3505
abs,GDD_unadj,NZL,2015,fish,high,37.9177
abs,GDD_unadj,NZL,2015,eggs,mean,15.8611
abs,GDD_unadj,NZL,2015,eggs,low,12.2863
abs,GDD_unadj,NZL,2015,eggs,high,20.7052
abs,GDD_unadj,NZL,2015,milk,mean,218.387
abs,GDD_unadj,NZL,2015,milk,low,181.437
abs,GDD_unadj,NZL,2015,milk,high,262.539
abs,GDD_unadj,NZL,2015,dairy,mean,1033.24
abs,GDD_unadj,NZL,2015,dairy,low,756.42
abs,GDD_unadj,NZL,2015,dairy,high,1325.33
abs,GDD_unadj,NZL,2015,grains,mean,156.897
abs,GDD_unadj,NZL,2015,grains,low,92.1493
abs,GDD_unadj,NZL,2015,grains,high,274.817
abs,GDD_unadj,NZL,2015,roots,mean,136.736
abs,GDD_unadj,NZL,2015,roots,low,94.6005
abs,GDD_unadj,NZL,2015,roots,high,213.179
abs,GDD_unadj,NZL,2015,red_prc_meat,mean,92.3086
abs,GDD_unadj,NZL,2015,red_prc_meat,low,78.9171
abs,GDD_unadj,NZL,2015,red_prc_meat,high,108.097
abs,GDD_unadj,SGP,2015,fruits,mean,138.004
abs,GDD_unadj,SGP,2015,fruits,low,114.78
abs,GDD_unadj,SGP,2015,fruits,high,165.45
abs,GDD_unadj,SGP,2015,vegetables,mean,156.967
abs,GDD_unadj,SGP,2015,vegetables,low,133.269
abs,GDD_unadj,SGP,2015,vegetables,high,183.509
abs,GDD_unadj,SGP,2015,potatoes,mean,13.054
abs,GDD_unadj,SGP,2015,potatoes,low,6.62693
abs,GDD_unadj,SGP,2015,potatoes,high,26.8425
abs,GDD_unadj,SGP,2015,othr_roots,mean,25.4897
abs,GDD_unadj,SGP,2015,othr_roots,low,13.2928
abs,GDD_unadj,SGP,2015,othr_roots,high,50.6692
abs,GDD_unadj,SGP,2015,legumes,mean,15.8621
abs,GDD_unadj,SGP,2015,legumes,low,12.4829
abs,GDD_unadj,SGP,2015,legumes,high,20.146
abs,GDD_unadj,SGP,2015,nuts,mean,2.60583
abs,GDD_unadj,SGP,2015,nuts,low,2.02738
abs,GDD_unadj,SGP,2015,nuts,high,3.34736
abs,GDD_unadj,SGP,2015,prc_grains,mean,572.427
abs,GDD_unadj,SGP,2015,prc_grains,low,351.959
abs,GDD_unadj,SGP,2015,prc_grains,high,861.794
abs,GDD_unadj,SGP,2015,whole_grains,mean,8.20864
abs,GDD_unadj,SGP,2015,whole_grains,low,3.60954
abs,GDD_unadj,SGP,2015,whole_grains,high,18.2476
abs,GDD_unadj,SGP,2015,prc_meat,mean,15.759
abs,GDD_unadj,SGP,2015,prc_meat,low,12.9185
abs,GDD_unadj,SGP,2015,prc_meat,high,19.1166
abs,GDD_unadj,SGP,2015,red_meat,mean,42.4329
abs,GDD_unadj,SGP,2015,red_meat,low,36.5981
abs,GDD_unadj,SGP,2015,red_meat,high,49.3157
abs,GDD_unadj,SGP,2015,fish,mean,51.9552
abs,GDD_unadj,SGP,2015,fish,low,44.7013
abs,GDD_unadj,SGP,2015,fish,high,60.7861
abs,GDD_unadj,SGP,2015,eggs,mean,33.0027
abs,GDD_unadj,SGP,2015,eggs,low,23.9831
abs,GDD_unadj,SGP,2015,eggs,high,45.3184
abs,GDD_unadj,SGP,2015,milk,mean,49.8149
abs,GDD_unadj,SGP,2015,milk,low,40.2652
abs,GDD_unadj,SGP,2015,milk,high,61.9107
abs,GDD_unadj,SGP,2015,dairy,mean,76.5942
abs,GDD_unadj,SGP,2015,dairy,low,53.1354
abs,GDD_unadj,SGP,2015,dairy,high,119.631
abs,GDD_unadj,SGP,2015,grains,mean,580.635
abs,GDD_unadj,SGP,2015,grains,low,355.568
abs,GDD_unadj,SGP,2015,grains,high,880.042
abs,GDD_unadj,SGP,2015,roots,mean,38.5437
abs,GDD_unadj,SGP,2015,roots,low,19.9197
abs,GDD_unadj,SGP,2015,roots,high,77.5116
abs,GDD_unadj,SGP,2015,red_prc_meat,mean,58.1918
abs,GDD_unadj,SGP,2015,red_prc_meat,low,49.5165
abs,GDD_unadj,SGP,2015,red_prc_meat,high,68.4323
abs,GDD_unadj,TWN,2015,fruits,mean,134.086
abs,GDD_unadj,TWN,2015,fruits,low,109.463
abs,GDD_unadj,TWN,2015,fruits,high,165.039
abs,GDD_unadj,TWN,2015,vegetables,mean,248.509
abs,GDD_unadj,TWN,2015,vegetables,low,211.968
abs,GDD_unadj,TWN,2015,vegetables,high,293.59
abs,GDD_unadj,TWN,2015,potatoes,mean,16.2298
abs,GDD_unadj,TWN,2015,potatoes,low,8.42022
abs,GDD_unadj,TWN,2015,potatoes,high,33.5789
abs,GDD_unadj,TWN,2015,othr_roots,mean,24.3277
abs,GDD_unadj,TWN,2015,othr_roots,low,12.9175
abs,GDD_unadj,TWN,2015,othr_roots,high,47.4647
abs,GDD_unadj,TWN,2015,legumes,mean,6.11825
abs,GDD_unadj,TWN,2015,legumes,low,4.74481
abs,GDD_unadj,TWN,2015,legumes,high,7.85267
abs,GDD_unadj,TWN,2015,nuts,mean,2.60332
abs,GDD_unadj,TWN,2015,nuts,low,2.11909
abs,GDD_unadj,TWN,2015,nuts,high,3.15579
abs,GDD_unadj,TWN,2015,prc_grains,mean,337.949
abs,GDD_unadj,TWN,2015,prc_grains,low,217.458
abs,GDD_unadj,TWN,2015,prc_grains,high,521.532
abs,GDD_unadj,TWN,2015,whole_grains,mean,17.4862
abs,GDD_unadj,TWN,2015,whole_grains,low,14.7411
abs,GDD_unadj,TWN,2015,whole_grains,high,20.8317
abs,GDD_unadj,TWN,2015,prc_meat,mean,14.4728
abs,GDD_unadj,TWN,2015,prc_meat,low,12.0821
abs,GDD_unadj,TWN,2015,prc_meat,high,17.3776
abs,GDD_unadj,TWN,2015,red_meat,mean,68.1593
abs,GDD_unadj,TWN,2015,red_meat,low,59.6554
abs,GDD_unadj,TWN,2015,red_meat,high,77.6857
abs,GDD_unadj,TWN,2015,fish,mean,29.2068
abs,GDD_unadj,TWN,2015,fish,low,25.166
abs,GDD_unadj,TWN,2015,fish,high,33.7186
abs,GDD_unadj,TWN,2015,eggs,mean,29.6626
abs,GDD_unadj,TWN,2015,eggs,low,21.8585
abs,GDD_unadj,TWN,2015,eggs,high,40.2504
abs,GDD_unadj,TWN,2015,milk,mean,38.5362
abs,GDD_unadj,TWN,2015,milk,low,31.6867
abs,GDD_unadj,TWN,2015,milk,high,47.0413
abs,GDD_unadj,TWN,2015,dairy,mean,69.5672
abs,GDD_unadj,TWN,2015,dairy,low,46.8112
abs,GDD_unadj,TWN,2015,dairy,high,112.939
abs,GDD_unadj,TWN,2015,grains,mean,355.436
abs,GDD_unadj,TWN,2015,grains,low,232.199
